rep,gene,case_fun,case_syn,control_fun,control_syn,case_ratio,control_ratio,case_fun_w,control_fun_w,prox,prox_w
4,PKN1,34,14,200,88,2.42857142857143,2.27272727272727,21.5547169811321,149.466192170818,0.845891886451531,0.84752651331579
4,PTGER1,14,9,54,74,1.55555555555556,0.72972972972973,8.87547169811321,40.355871886121,0.0978036146949292,0.230626357197091
4,TECR,12,2,37,35,6,1.05714285714286,7.60754716981132,27.6512455516014,0.0120701743752332,0.0315653898100326
4,ZNF333,19,12,164,51,1.58333333333333,3.2156862745098,12.0452830188679,122.562277580071,0.0851637732243802,0.0478383350616904
5,ADGRE2,40,20,206,124,2,1.66129032258065,22.6262626262626,122.682578955028,0.528607241282364,0.656278642659475
5,ADGRE3,25,14,112,66,1.78571428571429,1.6969696969697,14.1414141414141,66.7012079755494,0.889699155178304,0.99248905251701
5,ADGRE5,34,15,131,87,2.26666666666667,1.50574712643678,19.2323232323232,78.0165914714015,0.220699101603818,0.360463300882908
5,CLEC17A,12,4,52,11,3,4.72727272727273,6.78787878787879,30.9684179886479,0.503494730607372,0.513482141457276
5,DDX39A,13,13,73,56,1,1.30357142857143,7.35353535353535,43.4748944840635,0.53837077189953,0.485180253169542
5,DNAJB1,12,7,68,35,1.71428571428571,1.94285714285714,6.78787878787879,40.497161985155,0.810190547937026,0.828039247683985
5,GIPC1,18,17,78,47,1.05882352941176,1.65957446808511,10.1818181818182,46.4526269829719,0.244575984295643,0.251987407682878
5,NDUFB7,11,2,57,18,5.5,3.16666666666667,6.22222222222222,33.9461504875564,0.477506498516239,0.584432228799831
5,PKN1,17,24,97,111,0.708333333333333,0.873873873873874,9.61616161616162,57.768010478824,0.542553567337475,0.581472672453745
5,PTGER1,11,11,64,58,1,1.10344827586207,6.22222222222222,38.1149759860282,0.831767650356285,0.741163740883948
5,TECR,14,8,44,21,1.75,2.0952380952381,7.91919191919192,26.2040459903944,0.728436230415363,0.713544239318878
5,ZNF333,24,7,127,59,3.42857142857143,2.15254237288136,13.5757575757576,75.6344054722748,0.294307858607385,0.366422158263573
6,ADGRE2,19,16,120,102,1.1875,1.17647058823529,6.93159609120521,52.0680628272251,0.979605475763434,0.750950553804917
6,ADGRE3,18,21,91,90,0.857142857142857,1.01111111111111,6.56677524429967,39.4849476439791,0.640307541933733,0.592581976612749
6,ADGRE5,45,11,160,68,4.09090909090909,2.35294117647059,16.4169381107492,69.4240837696335,0.117412034334587,0.396996004500138
